"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/chelyabinsk/vakansii/kurer_na_svobodnoe_vremya_3745988220,от 30 800 ₽ за смену,Курьер на свободное время,"Челябинская область, Челябинск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/surgut/vakansii/kurer_u_doma_3778303873,до 4 800 ₽ за смену,Курьер у дома,"Тюменская область, Сургут",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/stavropol/vakansii/dostavka_na_velo_3714482474,96 000 — 112 000 ₽,Доставка на вело,"Ставропольский край, Ставрополь",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/stavropol/vakansii/kurer_na_velo_kompanii_3746012690,96 000 — 112 000 ₽,Курьер на вело компании,"Ставропольский край, Ставрополь",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/ekaterinburg/vakansii/kurer_na_dostavku_po_rayonu_na_velo_3458487509,до 4 480 ₽ за смену,Курьер на доставку по району на вело,"Свердловская область, Екатеринбург",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/novosibirsk/vakansii/kurer_s_ezhenedelnoy_oplatoy_3746302036,до 148 800 ₽,Курьер с еженедельной оплатой,"Новосибирская область, Новосибирск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/astrahan/vakansii/spetsialist_na_dostavku_3714614834,97 920 — 114 240 ₽,Специалист на доставку,"Астраханская область, Астрахань",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/tyumen/vakansii/kurer_v_samokat_ezhenedelnye_vyplaty_3777724433,от 4 720 ₽ за смену,Курьер в Самокат еженедельные выплаты,"Тюменская область, Тюмень",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/krasnodar/vakansii/kurer_na_svoem_avto_3777635359,140 160 — 163 520 ₽,Курьер на своем авто,"Краснодарский край, Краснодар",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/rostov-na-donu/vakansii/master_po_remontu_velosipedov_3553869755,43 000 ₽,Мастер по ремонту велосипедов,"Ростовская область, Ростов-на-Дону",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/novorossiysk/vakansii/kurer_na_dostavku_produktov_3777824551,от 29 680 ₽ в неделю,Курьер на доставку продуктов,"Краснодарский край, Новороссийск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/kazan/vakansii/kurer_podrabotka_na_vecher_3778085066,94 080 — 109 760 ₽,Курьер подработка на вечер,"Республика Татарстан, Казань",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/lipetsk/vakansii/kurer_v_odnom_rayone_3777729116,до 4 000 ₽ за смену,Курьер в одном районе,"Липецкая область, Липецк",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/taganrog/vakansii/kurer_v_svoem_rayone_3713989643,92 160 — 107 520 ₽,Курьер в своем районе,"Ростовская область, Таганрог",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/tver/vakansii/kurer_ryadom_s_domom_3778469039,до 4 100 ₽ за смену,Курьер рядом с домом,"Тверская область, Тверь",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/taganrog/vakansii/spetsialist_na_dostavku_3777958667,от 26 880 ₽ в неделю,Специалист на доставку,"Ростовская область, Таганрог",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/voronezh/vakansii/vechernayaya_podrabotka_bez_opyta_3681859466,до 4 640 ₽ за смену,Вечернаяя подработка без опыта,"Воронежская область, Воронеж",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/ivanovo/vakansii/master_po_remontu_velosipedov_3202248684,40 000 ₽,Мастер по ремонту велосипедов,"Ивановская область, Иваново",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/ivanovo/vakansii/master_po_remontu_velosipedov_3202248684,40 000 ₽,Мастер по ремонту велосипедов,"Ивановская область, Иваново",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/barnaul/vakansii/kurer_vyplata_zp_ezhenedelno_3778450754,до 127 200 ₽,Курьер выплата зп еженедельно,"Алтайский край, Барнаул",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/tver/vakansii/kurer_ryadom_s_domom_3777952597,до 4 100 ₽ за смену,Курьер рядом с домом,"Тверская область, Тверь",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/saratov/vakansii/kurer_gibkiy_grafik_3778271702,от 4 300 ₽ за смену,Курьер гибкий график,"Саратовская область, Саратов",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/kursk/vakansii/vechernyaya_podrabotka_bez_opyta_3746128754,до 4 400 ₽ за смену,Вечерняя подработка без опыта,"Курская область, Курск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/rostov-na-donu/vakansii/spetsialist_na_dostavku_3777877330,от 34 160 ₽ в неделю,Специалист на доставку,"Ростовская область, Ростов-на-Дону",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/voronezh/vakansii/kurer_dostavka_svobodnyy_grafik_3778293318,до 32 480 ₽ в неделю,Курьер доставка свободный график,"Воронежская область, Воронеж",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/magnitogorsk/vakansii/podrabotka_v_tvoem_rayone_3394276427,до 100 800 ₽,Подработка в твоем районе,"Челябинская область, Магнитогорск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/belgorod/vakansii/kurer_vechernyaya_podrabotka_3682196040,до 26 880 ₽ в неделю,Курьер вечерняя подработка,"Белгородская область, Белгород",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/magnitogorsk/vakansii/kurer_v_novyy_tsfz_3777779800,до 3 600 ₽ за смену,Курьер в новый цфз,"Челябинская область, Магнитогорск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/krasnodar/vakansii/kurer_v_svoem_rayone_3745852361,115 200 — 134 400 ₽,Курьер в своем районе,"Краснодарский край, муниципальное образование Краснодар, пос. Российский",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/ekaterinburg/vakansii/rabochiy_bez_opyta_3745902070,до 33 600 ₽ в неделю,Рабочий без опыта,"Свердловская область, Екатеринбург",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/krasnodar/vakansii/kurer_v_svoem_rayone_3746266159,от 33 600 ₽ в неделю,Курьер в своем районе,"Краснодарский край, Краснодар",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/ivanovo/vakansii/dostavka_v_svoem_rayone_g._ivanovo_kohomskoe_shosse_3746055774,от 25 200 ₽ в неделю,Доставка в своем районе г. Иваново Кохомское шоссе,"Ивановская область, Иваново",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/orel/vakansii/vechernyaya_podrabotka_bez_opyta_3746177652,до 24 080 ₽ в неделю,Вечерняя подработка без опыта,"Орловская область, Орёл",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/staryy_oskol/vakansii/raznorabochiy_3778266423,до 3 600 ₽ за смену,Разнорабочий,"Белгородская область, Старооскольский г.о., Старый Оскол",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/surgut/vakansii/podrabotka_v_vyhodnye_3778340593,до 5 040 ₽ за смену,Подработка в выходные,"Тюменская область, Сургут",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/staryy_oskol/vakansii/vechernyaya_podrabotka_bez_opyta_3745973920,до 25 200 ₽ в неделю,Вечерняя подработка без опыта,"Белгородская область, Старооскольский г.о., Старый Оскол",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/surgut/vakansii/kurer_u_doma_3778536610,до 4 800 ₽ за смену,Курьер у дома,"Тюменская область, Сургут",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/tula/vakansii/kurer_v_odnom_rayone_3745667814,до 33 040 ₽ в неделю,Курьер в одном районе,"Тульская область, Тула",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/sochi/vakansii/dostavschik_v_svoem_rayone_3745755296,от 40 880 ₽ в неделю,Доставщик в своем районе,"Краснодарский край, Сочи",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/saratov/vakansii/kurer_gibkiy_grafik_3682182565,от 30 200 ₽ в неделю,Курьер гибкий график,"Саратовская область, Саратов",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/orenburg/vakansii/raznorabochiy_3778446982,от 3 840 ₽ за смену,Разнорабочий,"Оренбургская область, Оренбург",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/sochi/vakansii/nachinayuschiy_spetsialist_3746477047,140 160 — 163 520 ₽,Начинающий специалист,"Краснодарский край, Сочи",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/sochi/vakansii/nachinayuschiy_spetsialist_3746477047,140 160 — 163 520 ₽,Начинающий специалист,"Краснодарский край, Сочи",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/kazan/vakansii/podrabotkasovmeschenie_dostavka_zakazov_3777852404,до 3 920 ₽ за смену,Подработка\совмещение доставка заказов,"Республика Татарстан, Казань",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/tolyatti/vakansii/kurer_na_velosipede_kompanii_3778229288,96 000 — 112 000 ₽,Курьер на велосипеде компании,"Самарская область, Тольятти",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/ekaterinburg/vakansii/nachinayuschiy_spetsialist_bez_opyta_3458655060,до 4 480 ₽ за смену,Начинающий специалист без опыта,"Свердловская область, Екатеринбург",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/vologda/vakansii/kurer_ezhenedelnye_vyplaty_3778434536,до 106 640 ₽,Курьер еженедельные выплаты,"Вологодская область, Вологда",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/ivanovo/vakansii/dostavka_zakazov_rayon_kohomskogo_shosse_3746384788,от 3 600 ₽ за смену,Доставка заказов район Кохомского шоссе,"Ивановская область, Иваново",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/orenburg/vakansii/kurer_gibkiy_grafik_3778015932,от 26 880 ₽ в неделю,Курьер гибкий график,"Оренбургская область, Оренбург",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/surgut/vakansii/podrabotka_v_dostavke_3778444034,до 5 040 ₽ за смену,Подработка в доставке,"Тюменская область, Сургут",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/staryy_oskol/vakansii/dostavka_v_vyhodnye_3746205339,до 100 800 ₽,Доставка в выходные,"Белгородская область, Старооскольский г.о., Старый Оскол",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/nizhniy_novgorod/vakansii/dostavka_lyuboy_grafik_3778060108,от 3 920 ₽ за смену,Доставка любой график,"Нижегородская область, Нижний Новгород",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/krasnodar/vakansii/kurer_v_svoem_rayone_3777895284,115 200 — 134 400 ₽,Курьер в своем районе,"Краснодарский край, Краснодар",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/penza/vakansii/kurer_gibkiy_grafik_3778361284,от 4 320 ₽ за смену,Курьер гибкий график,"Пензенская область, Пенза",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/tyumen/vakansii/kurer_u_doma_3778107034,от 33 040 ₽ в неделю,Курьер у дома,"Тюменская область, Тюмень",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/volgograd/vakansii/spetsialist_na_dostavku_3682561561,105 600 — 123 200 ₽,Специалист на доставку,"Волгоградская область, Волгоград",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/lipetsk/vakansii/kurer_v_odnom_rayone_3426312956,до 4 000 ₽ за смену,Курьер в одном районе,"Липецкая область, Липецк",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/nizhnekamsk/vakansii/kurer_vechernyaya_dostavka_3778478058,от 25 760 ₽ в неделю,Курьер вечерняя доставка,"Республика Татарстан, Нижнекамский р-н, муниципальное образование Нижнекамск, Нижнекамск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/naberezhnye_chelny/vakansii/kurer_svobodnyy_grafik_3778354790,от 26 880 ₽ в неделю,Курьер свободный график,"Республика Татарстан, Набережные Челны",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/novokuznetsk/vakansii/kurer_ezhenedelnye_vyplaty_zp_3777830537,до 127 200 ₽,Курьер еженедельные выплаты зп,"Кемеровская область, Новокузнецкий г.о., Новокузнецк",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/krasnoyarsk/vakansii/kurer_ezhenedelnye_vyplaty_zp_3778270343,до 127 200 ₽,Курьер еженедельные выплаты зп,"Красноярский край, Красноярск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/taganrog/vakansii/spetsialist_na_dostavku_3778278926,92 160 — 107 520 ₽,Специалист на доставку,"Ростовская область, Таганрог",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/stavropol/vakansii/spetsialist_na_dostavku_3777625822,96 000 — 112 000 ₽,Специалист на доставку,"Ставропольский край, Ставрополь",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/astrahan/vakansii/spetsialist_na_dostavku_3777780192,97 920 — 114 240 ₽,Специалист на доставку,"Астраханская область, Астрахань",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/staryy_oskol/vakansii/dostavschik_3778517926,до 25 200 ₽ в неделю,Доставщик,"Белгородская область, Старооскольский г.о., Старый Оскол",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/surgut/vakansii/raznorabochiy_s_ezhenedelnymi_vyplatami_3778536569,до 141 120 ₽,Разнорабочий с еженедельными выплатами,"Тюменская область, Сургут",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/surgut/vakansii/raznorabochiy_s_ezhenedelnymi_vyplatami_3778536569,до 141 120 ₽,Разнорабочий с еженедельными выплатами,"Тюменская область, Сургут",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/kazan/vakansii/sotrudnik_dostavki_vecherniy_grafik_3778377859,от 27 440 ₽ в неделю,Сотрудник доставки вечерний график,"Республика Татарстан, Казань",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/krasnodar/vakansii/kurer_v_svoem_rayone_3778007129,115 200 — 134 400 ₽,Курьер в своем районе,"Краснодарский край, Краснодар",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/omsk/vakansii/kurer_na_velosipede_kompanii_v_samokat_3778274663,до 106 640 ₽,Курьер на велосипеде компании в Самокат,"Омская область, Омск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/voronezh/vakansii/master_po_remontu_velosipedov_3745846693,21 500 ₽,Мастер по ремонту велосипедов,"Воронежская область, Воронеж",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/samara/vakansii/podrabotka_v_vyhodnye_3745822719,от 4 480 ₽ за смену,Подработка в выходные,"Самарская область, Самара",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/rostov-na-donu/vakansii/dostavschik_produktov_3778202460,117 120 — 136 640 ₽,Доставщик продуктов,"Ростовская область, Ростов-на-Дону",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/astrahan/vakansii/nachinayuschiy_spetsialist_3778314643,92 160 — 107 520 ₽,Начинающий специалист,"Астраханская область, Астрахань",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/vladimir/vakansii/podrabotka_na_vecher_3777775844,от 26 880 ₽ в неделю,Подработка на вечер,"Владимирская область, Владимир",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/rostov-na-donu/vakansii/spetsialist_na_dostavku_3778423645,122 880 — 143 360 ₽,Специалист на доставку,"Ростовская область, Ростов-на-Дону",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/krasnodar/vakansii/spetsialist_na_dostavku_3778454183,115 200 — 134 400 ₽,Специалист на доставку,"Краснодарский край, Краснодар",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/krasnodar/vakansii/kurer_v_svoem_rayone_3778031142,115 200 — 134 400 ₽,Курьер в своем районе,"Краснодарский край, Краснодар",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/almetevsk/vakansii/kurer_podrabotka_gibkiy_grafik_3746432667,от 3 200 ₽ за смену,Курьер подработка гибкий график,"Республика Татарстан, Альметьевский р-н, муниципальное образование Альметьевск, Альметьевск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/ulyanovsk/vakansii/kurer_gibkiy_grafik_3777652135,от 28 560 ₽ в неделю,Курьер гибкий график,"Ульяновская область, Ульяновск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/naberezhnye_chelny/vakansii/podrabotkasovmeschenie_dostavschik_zakazov_3778338992,от 3 840 ₽ за смену,Подработка\совмещение доставщик заказов,"Республика Татарстан, Набережные Челны",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/tolyatti/vakansii/ezhenedelnyy_dohod_3778461441,от 28 000 ₽ в неделю,Еженедельный доход,"Самарская область, Тольятти",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/sochi/vakansii/spetsialist_na_dostavku_3777633293,140 160 — 163 520 ₽,Специалист на доставку,"Краснодарский край, Сочи",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/krasnoyarsk/vakansii/kurer_vyplata_zp_ezhenedelno_3745955408,от 31 000 ₽ в неделю,Курьер выплата зп еженедельно,"Красноярский край, г.о. Красноярск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/surgut/vakansii/kurer_3777934572,до 33 600 ₽ в неделю,Курьер,"Тюменская область, Сургут",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/noginsk/vakansii/kurer_3745646545,до 136 400 ₽,Курьер,"Московская область, Богородский г.о., Ногинск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/perm/vakansii/podrabotka_na_dostavke_bez_opyta_3458197418,от 120 960 ₽,Подработка на доставке (без опыта),"Пермский край, Пермь",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/vladimir/vakansii/podrabotka_kurerom_svobodnyy_grafik_3778395989,от 3 840 ₽ за смену,Подработка курьером свободный график,"Владимирская область, Владимир",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/tver/vakansii/kurer_ryadom_s_domom_3778151811,до 4 100 ₽ за смену,Курьер рядом с домом,"Тверская область, Тверь",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/rostov-na-donu/vakansii/dostavschik_produktov_3778295696,117 120 — 136 640 ₽,Доставщик продуктов,"Ростовская область, Ростов-на-Дону",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/kolomna/vakansii/kurer_ezhenedelnye_vyplaty_3777771685,до 4 000 ₽ за смену,"Курьер, еженедельные выплаты","Московская область, Коломна",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/stavropol/vakansii/kurer_ne_v_yandeks_3713684562,101 760 — 118 720 ₽,Курьер не в Яндекс,"Ставропольский край, Ставрополь",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/kazan/vakansii/sotrudnik_dostavki_gibkiy_grafik_3746010166,94 080 — 109 760 ₽,Сотрудник доставки гибкий график,"Республика Татарстан, Казань",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/izhevsk/vakansii/rabota_na_vecher_3778396147,до 26 320 ₽ в неделю,Работа на вечер,"Удмуртская Республика, Ижевск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/yaroslavl/vakansii/kurer_na_podrabotku_3777712570,до 3 900 ₽ за смену,Курьер на подработку,"Ярославская область, Ярославль",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/naberezhnye_chelny/vakansii/kurer_svobodnyy_grafik_3713963043,от 3 840 ₽ за смену,Курьер свободный график,"Республика Татарстан, Набережные Челны",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/penza/vakansii/kurer_penza_3778375643,от 30 240 ₽ в неделю,Курьер Пенза,"Пензенская область, Пенза",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/sterlitamak/vakansii/podrabotka_dostavschikom_gibkiy_grafik_3778078390,от 3 200 ₽ за смену,Подработка доставщиком гибкий график,"Республика Башкортостан, Стерлитамак",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/afonino/vakansii/spetsialist_dostavki_3745637064,от 3 920 ₽ за смену,Специалист доставки,"Нижегородская область, Кстовский муниципальный округ, д. Афонино",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/lipetsk/vakansii/podrabotka_dlya_studentov_vechernee_vremya_3778230287,до 28 000 ₽ в неделю,Подработка для студентов вечернее время,"Липецкая область, Липецк",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/ivanovo/vakansii/sotrudnik_dostavki_gibkiy_grafik_3777892645,от 23 520 ₽ в неделю,Сотрудник доставки гибкий график,"Ивановская область, Иваново",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/lipetsk/vakansii/podrabotka_kurer_3777986663,до 28 000 ₽ в неделю,Подработка курьер,"Липецкая область, Липецк",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/nizhniy_tagil/vakansii/kurer_ne_v_yandeks_3617671591,до 22 400 ₽ в неделю,Курьер не в Яндекс,"Свердловская область, Нижний Тагил",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/surgut/vakansii/raznorabochiy_3778318697,до 134 400 ₽,Разнорабочий,"Тюменская область, Сургут",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/ivanovo/vakansii/podrabotka_dostavka_zakazov_gibkiy_grafik_3778406820,от 3 360 ₽ за смену,Подработка доставка заказов гибкий график,"Ивановская область, Иваново",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/novorossiysk/vakansii/kurer_v_svoem_rayone_3777626692,90 240 — 105 280 ₽,Курьер в своем районе,"Краснодарский край, Новороссийск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/perm/vakansii/raznorabochiy_ezhenedelnye_vyplaty_3778182705,от 4 080 ₽ за смену,Разнорабочий (еженедельные выплаты),"Пермский край, Пермь",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/almetevsk/vakansii/dostavschik_zakazov_gibkiy_grafik_3778211737,от 22 400 ₽ в неделю,Доставщик заказов гибкий график,"Республика Татарстан, Альметьевский р-н, муниципальное образование Альметьевск, Альметьевск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/tyumen/vakansii/kurer_na_vecher_3778447556,от 33 040 ₽ в неделю,Курьер на вечер,"Тюменская область, Тюменский р-н, д. Дударева",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/izhevsk/vakansii/kurer_po_rayonu_3778148565,до 3 520 ₽ за смену,Курьер по району,"Удмуртская Республика, Ижевск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/ulyanovsk/vakansii/kurer_v_samokat_3778269329,97 920 — 114 240 ₽,Курьер в Самокат,"Ульяновская область, Ульяновск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/tomsk/vakansii/voditel_v_samokat_sberlogistiki_megamarket_3778065060,до 132 000 ₽,"Водитель в Самокат, Сберлогистики, Мегамаркет","Томская область, Томск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/rybinsk/vakansii/kurer_vahta_s_prozhivaniem_g._moskva_3745912242,93 600 — 100 800 ₽,Курьер (вахта с проживанием) г. Москва,"Ярославская область, Рыбинск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/novorossiysk/vakansii/spetsialist_na_dostavku_3778603503,90 240 — 105 280 ₽,Специалист на доставку,"Краснодарский край, Новороссийск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/chelyabinsk/vakansii/raznorabochiy_ezhenedelnye_vyplaty_3778222594,от 4 640 ₽ за смену,Разнорабочий еженедельные выплаты,"Челябинская область, Сосновский р-н, Кременкульское сельское поселение, пос. Западный",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/novorossiysk/vakansii/kurer_na_dostavku_produktov_3778190816,90 240 — 105 280 ₽,Курьер на доставку продуктов,"Краснодарский край, Новороссийск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/dzerzhinsk/vakansii/kurer_dostavka_g._dzerzhinsk_3682294130,94 080 — 109 760 ₽,Курьер доставка г. Дзержинск,"Нижегородская область, Дзержинск",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/stavropol/vakansii/kurer_na_velo_kompanii_3778553054,96 000 — 112 000 ₽,Курьер на вело компании,"Ставропольский край, Ставрополь",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/barnaul/vakansii/kurer_v_samokat_vydaem_velo_besplatno_3746573460,до 127 200 ₽,Курьер в Самокат выдаем вело бесплатно,"Алтайский край, Барнаул",29.09.2023
"Официальный партнер сервиса Самокат ООО ""Брик""",https://www.avito.ru/novocheboksarsk/vakansii/kurer_vechernyaya_dostavka_3746291467,от 2 960 ₽ за смену,Курьер вечерняя доставка,"Чувашская Республика, Новочебоксарск",29.09.2023
